trees,split_attr,accuracy
21,15,91.88271604938272
21,15,91.93415637860082
21,15,92.19135802469137
21,15,91.85185185185185
21,15,92.38683127572016
23,1,94.4238683127572
23,1,94.22839506172839
23,1,94.34156378600824
23,1,94.68106995884774
23,1,94.63991769547326
23,2,94.45473251028807
23,2,94.4753086419753
23,2,93.88888888888889
23,2,94.30041152263374
23,2,94.01234567901234
23,3,94.44444444444444
23,3,94.33127572016461
23,3,94.21810699588478
23,3,93.88888888888889
23,3,93.62139917695474
23,4,94.01234567901234
23,4,93.6522633744856
23,4,93.89917695473251
23,4,93.97119341563786
23,4,93.24074074074075
23,5,94.0843621399177
23,5,93.71399176954732
23,5,93.00411522633745
23,5,93.00411522633745
23,5,93.10699588477365
23,6,93.940329218107
23,6,93.56995884773663
23,6,93.25102880658436
23,6,92.82921810699588
23,6,92.53086419753086
23,7,92.9835390946502
23,7,92.58230452674897
23,7,93.34362139917695
23,7,93.13786008230453
23,7,93.2201646090535
23,8,93.04526748971193
23,8,92.90123456790124
23,8,92.80864197530863
23,8,93.0246913580247
23,8,92.77777777777779
23,9,92.73662551440329
23,9,92.37654320987654
23,9,93.01440329218107
23,9,92.52057613168724
23,9,93.18930041152264
23,10,92.03703703703704
23,10,92.33539094650206
23,10,91.33744855967079
23,10,92.29423868312757
23,10,91.94444444444444
23,11,92.03703703703704
23,11,91.98559670781893
23,11,91.67695473251028
23,11,92.52057613168724
23,11,92.56172839506172
23,12,92.36625514403293
23,12,92.05761316872429
23,12,92.06790123456791
23,12,92.43827160493827
23,12,92.6954732510288
23,13,92.02674897119341
23,13,92.46913580246914
23,13,92.36625514403293
23,13,93.03497942386831
23,13,92.15020576131687
23,14,92.56172839506172
23,14,92.03703703703704
23,14,92.19135802469137
23,14,92.06790123456791
23,14,91.94444444444444
23,15,91.72839506172839
23,15,91.79012345679011
23,15,91.73868312757202
23,15,92.46913580246914
23,15,90.74074074074075
25,1,94.96913580246914
25,1,94.53703703703704
25,1,94.54732510288066
25,1,94.86625514403292
25,1,94.5679012345679
25,2,94.29012345679013
25,2,94.58847736625515
25,2,93.940329218107
25,2,94.11522633744855
25,2,94.53703703703704
25,3,94.5679012345679
25,3,94.3724279835391
25,3,94.26954732510288
25,3,93.96090534979425
25,3,94.78395061728395
25,4,94.38271604938272
25,4,93.68312757201646
25,4,94.10493827160494
25,4,94.32098765432099
25,4,94.4238683127572
25,5,93.6522633744856
25,5,93.940329218107
25,5,93.85802469135803
25,5,93.78600823045268
25,5,93.67283950617285
25,6,93.15843621399176
25,6,93.85802469135803
25,6,93.61111111111111
25,6,93.64197530864197
25,6,93.44650205761317
25,7,93.0246913580247
25,7,93.3641975308642
25,7,93.83744855967078
25,7,93.37448559670783
25,7,92.73662551440329
25,8,93.39506172839506
25,8,93.03497942386831
25,8,93.0246913580247
25,8,93.03497942386831
25,8,92.74691358024691
25,9,92.2633744855967
25,9,92.62345679012346
25,9,92.90123456790124
25,9,93.08641975308643
25,9,92.48971193415639
25,10,92.6440329218107
25,10,92.68518518518518
25,10,92.87037037037037
25,10,92.8395061728395
25,10,92.43827160493827
25,11,92.58230452674897
25,11,92.35596707818931
25,11,92.5
25,11,92.5
25,11,92.2119341563786
25,12,92.79835390946502
25,12,91.30658436213992
25,12,91.71810699588477
25,12,91.9753086419753
25,12,92.10905349794238
25,13,92.4074074074074
25,13,92.55144032921811
25,13,91.67695473251028
25,13,92.55144032921811
25,13,92.13991769547324
25,14,91.75925925925927
25,14,92.97325102880659
25,14,92.34567901234568
25,14,92.08847736625513
25,14,91.9753086419753
25,15,91.6872427983539
25,15,91.86213991769547
25,15,91.96502057613168
25,15,91.63580246913581
25,15,91.33744855967079
27,1,94.58847736625515
27,1,94.10493827160494
27,1,94.67078189300412
27,1,94.54732510288066
27,1,94.86625514403292
27,2,93.82716049382715
27,2,94.39300411522635
27,2,94.45473251028807
27,2,94.02263374485597
27,2,94.3724279835391
27,3,94.31069958847736
27,3,94.26954732510288
27,3,94.0843621399177
27,3,94.22839506172839
27,3,94.48559670781893
27,4,93.87860082304526
27,4,93.56995884773663
27,4,94.02263374485597
27,4,93.87860082304526
27,4,94.20781893004116
27,5,93.46707818930041
27,5,93.46707818930041
27,5,93.47736625514403
27,5,93.7962962962963
27,5,94.05349794238683
27,6,92.5
27,6,92.89094650205762
27,6,93.72427983539094
