trees,split_attr,accuracy
4,12,79.26829268292683
4,12,77.03252032520325
4,12,81.91056910569105
4,12,80.28455284552845
4,13,81.91056910569105
4,13,82.52032520325203
4,13,81.91056910569105
4,13,81.91056910569105
4,13,82.3170731707317
5,1,89.63414634146342
5,1,89.02439024390245
5,1,87.8048780487805
5,1,87.60162601626016
5,1,88.8211382113821
5,2,89.83739837398373
5,2,85.56910569105692
5,2,90.2439024390244
5,2,86.3821138211382
5,2,86.1788617886179
5,3,89.22764227642277
5,3,88.6178861788618
5,3,84.95934959349594
5,3,89.02439024390245
5,3,88.00813008130082
5,4,88.6178861788618
5,4,83.53658536585365
5,4,84.95934959349594
5,4,87.60162601626016
5,4,86.58536585365853
5,5,85.97560975609755
5,5,85.97560975609755
5,5,85.97560975609755
5,5,86.1788617886179
5,5,85.56910569105692
5,6,85.56910569105692
5,6,84.34959349593495
5,6,84.5528455284553
5,6,86.1788617886179
5,6,86.1788617886179
5,7,88.21138211382113
5,7,81.30081300813008
5,7,86.99186991869918
5,7,84.95934959349594
5,7,85.97560975609755
5,8,88.00813008130082
5,8,83.53658536585365
5,8,83.130081300813
5,8,83.94308943089432
5,8,85.97560975609755
5,9,84.7560975609756
5,9,82.92682926829268
5,9,85.77235772357723
5,9,82.72357723577237
5,9,84.7560975609756
5,10,86.3821138211382
5,10,85.56910569105692
5,10,83.73983739837398
5,10,85.97560975609755
5,10,82.3170731707317
5,11,86.1788617886179
5,11,80.6910569105691
5,11,81.70731707317073
5,11,81.30081300813008
5,11,80.89430894308943
5,12,80.48780487804879
5,12,84.95934959349594
5,12,77.84552845528455
5,12,85.77235772357723
5,12,81.70731707317073
5,13,80.28455284552845
5,13,84.5528455284553
5,13,81.70731707317073
5,13,80.28455284552845
5,13,81.09756097560977
6,1,89.63414634146342
6,1,86.1788617886179
6,1,88.00813008130082
6,1,89.83739837398373
6,1,87.1951219512195
6,2,87.8048780487805
6,2,86.99186991869918
6,2,86.99186991869918
6,2,89.63414634146342
6,2,88.41463414634147
6,3,87.39837398373984
6,3,88.41463414634147
6,3,86.58536585365853
6,3,85.97560975609755
6,3,87.60162601626016
6,4,88.00813008130082
6,4,87.1951219512195
6,4,88.21138211382113
6,4,86.78861788617887
6,4,85.97560975609755
6,5,88.21138211382113
6,5,87.60162601626016
6,5,88.00813008130082
6,5,86.1788617886179
6,5,87.1951219512195
6,6,83.73983739837398
6,6,86.78861788617887
6,6,86.1788617886179
6,6,87.8048780487805
6,6,86.78861788617887
6,7,85.97560975609755
6,7,84.34959349593495
6,7,86.58536585365853
6,7,85.56910569105692
6,7,85.97560975609755
6,8,85.16260162601627
6,8,84.7560975609756
6,8,84.14634146341463
6,8,86.1788617886179
6,8,83.33333333333334
6,9,86.99186991869918
6,9,84.14634146341463
6,9,83.94308943089432
6,9,83.53658536585365
6,9,86.78861788617887
6,10,83.33333333333334
6,10,87.1951219512195
6,10,82.52032520325203
6,10,83.94308943089432
6,10,83.33333333333334
6,11,80.28455284552845
6,11,83.73983739837398
6,11,82.92682926829268
6,11,81.70731707317073
6,11,82.52032520325203
6,12,85.77235772357723
6,12,84.95934959349594
6,12,82.3170731707317
6,12,85.97560975609755
6,12,82.11382113821138
6,13,83.73983739837398
6,13,81.70731707317073
6,13,82.3170731707317
6,13,84.7560975609756
6,13,80.89430894308943
7,1,90.2439024390244
7,1,91.05691056910568
7,1,89.02439024390245
7,1,87.1951219512195
7,1,89.63414634146342
7,2,90.2439024390244
7,2,90.04065040650406
7,2,87.1951219512195
7,2,89.83739837398373
7,2,88.6178861788618
7,3,84.7560975609756
7,3,89.43089430894308
7,3,90.2439024390244
7,3,88.6178861788618
7,3,89.43089430894308
7,4,89.22764227642277
7,4,87.39837398373984
7,4,86.99186991869918
7,4,87.1951219512195
7,4,88.41463414634147
7,5,86.99186991869918
7,5,85.16260162601627
7,5,87.1951219512195
7,5,86.58536585365853
7,5,88.00813008130082
7,6,87.39837398373984
7,6,88.00813008130082
7,6,85.56910569105692
7,6,87.60162601626016
7,6,86.1788617886179
7,7,85.36585365853658
7,7,88.21138211382113
7,7,85.97560975609755
7,7,86.58536585365853
7,7,82.72357723577237
7,8,84.5528455284553
7,8,87.1951219512195
7,8,86.1788617886179
7,8,84.95934959349594
7,8,84.14634146341463
7,9,85.56910569105692
7,9,84.14634146341463
7,9,83.53658536585365
7,9,86.78861788617887
7,9,86.1788617886179
